time0,time1,time2,strike,MOT_max,MOT_min,McCormick_max,McCormick_min,Ratios
2022-04-13,2022-04-14,2022-04-29,54,0.8826572027940557,0.6881867586348093,0.8774121006880298,0.6972078125587909,0.9266410065977665
2022-04-18,2022-04-22,2022-05-06,53,1.168743466048839,1.0353485368157136,1.1408785670283086,1.0707709859097982,0.525564063953196
2022-04-21,2022-04-22,2022-05-06,54,1.1066806815820287,0.7922629644851027,1.0950043185870935,0.8064297415291337,0.9178063492172753
2022-05-27,2022-06-03,2022-06-17,54,0.9491615602553756,0.5313892499423662,0.9353016802234244,0.5460590054865923,0.9317100849627833
2022-05-31,2022-06-03,2022-06-17,54,0.8593955032435173,0.6647100264544583,0.8495577155121212,0.6757406623676573,0.8928095511345927
2022-07-11,2022-07-15,2022-07-29,52,1.059243721765799,0.699785269496269,1.0366252733149008,0.7535683668767865,0.7874537506378396
2022-08-30,2022-09-02,2022-09-16,47,1.1420765500926104,0.8592198235392684,1.1348519485845376,0.8686140543468034,0.9412464659472266
2022-10-17,2022-10-21,2022-11-04,48,1.4130187524392654,0.9818274811315061,1.40873766431226,0.9936313345452831,0.9626965047506679
2022-11-01,2022-11-04,2022-11-18,56,1.1314126006288554,0.6012248592128128,1.121834502609851,0.6173224038651128,0.9515725455991701
2022-11-25,2022-12-02,2022-12-16,60,1.0297266221727084,0.44128683522906964,1.018075388475726,0.4524144741146988,0.9612893738866213
2022-12-01,2022-12-02,2022-12-16,61,0.8712753609016142,0.6495143526219799,0.8531225602088328,0.674378189801681,0.806022536575773
2023-01-13,2023-01-20,2023-02-03,60,1.4055545942008218,1.1707694750243323,1.3830440380765576,1.205758833156725,0.755095576506985
2023-02-10,2023-02-17,2023-03-03,61,1.073493574723008,0.8085742044114343,1.0565771893048144,0.8129635780775949,0.9195764392037608
