time0,time1,time2,strike,MOT_max,MOT_min,McCormick_max,McCormick_min,Ratios
2022-03-01,2022-03-04,2022-03-25,50,1.6213634825137,1.247446879948866,1.6195081158388462,1.2548873070356572,0.9751393928542312
2022-03-02,2022-03-04,2022-03-25,51,1.2814215513847105,0.8926044383525762,1.2739766527883765,0.9214438257977925,0.9066803264943959
2022-03-07,2022-03-11,2022-04-01,49,1.6421402621464827,1.3836466945807662,1.6359015022686973,1.393780453117277,0.9366617956165046
2022-03-18,2022-03-25,2022-04-14,51,0.8333922316481126,0.6231632690226954,0.8167226387142337,0.6446835464696107,0.8183415362761393
2022-03-23,2022-03-25,2022-04-14,50,1.2362198052705309,0.970983165388551,1.230654411616036,0.9759625323342883,0.9602439519482522
2022-03-29,2022-04-01,2022-04-22,51,1.127041194582696,0.969218281787977,1.1171927602763418,0.9787037521016171,0.8774962121935875
2022-04-11,2022-04-14,2022-05-06,54,1.0351228312591658,0.5738078166952807,1.0243769449527922,0.5974649424251272,0.9254240357454141
2022-04-14,2022-04-22,2022-05-13,54,0.9687497757617071,0.8200759594693781,0.9664245076250148,0.8221831757914166,0.9701865158958753
2022-04-26,2022-04-29,2022-05-20,53,1.1060406135467693,0.7681889433473256,1.0620170722717936,0.8525078137996607,0.6201220149317407
2022-05-24,2022-05-27,2022-06-17,54,1.1799506849125052,0.772157524743024,1.174646254143586,0.7755421626978756,0.9786924608540283
2022-06-07,2022-06-10,2022-07-01,53,1.001541681137765,0.7015156520212497,0.9812149136796698,0.7229092259821979,0.8609442602633609
2022-06-15,2022-06-17,2022-07-08,50,0.7755316035561713,0.6370005992803237,0.7341603396733436,0.6949655797679056,0.2829313200342649
2022-06-28,2022-07-01,2022-07-22,52,1.1872560530039764,0.9303029525405742,1.1740672295872674,0.9482259920129001,0.8789200720562379
2022-07-11,2022-07-15,2022-08-05,52,1.1008531134171886,0.8120536182822995,1.0864058417889657,0.834811556930642,0.8711728694013539
2022-08-25,2022-08-26,2022-09-16,48,0.9825337760311957,0.8023703663620776,0.9626107319734649,0.857789286211973,0.5818131770152625
2022-10-10,2022-10-14,2022-11-04,47,1.2150273792428592,0.6925966051283315,1.2013562568196605,0.717617399115078,0.9259386729743775
2022-10-17,2022-10-21,2022-11-11,48,1.4173363073493563,1.2034624565676728,1.4068720697771677,1.2170392212039463,0.8875926060123991
2022-10-19,2022-10-21,2022-11-11,48,1.318286196482268,1.0723630942395177,1.3163316307534787,1.0736851127750193,0.986676386909528
2022-10-24,2022-10-28,2022-11-18,50,1.3719610931673178,0.7558914724804013,1.358093748112951,0.7674186568011169,0.9587797733854047
2022-10-25,2022-10-28,2022-11-18,50,1.6087571441398258,1.0709959112727505,1.588496309433251,1.0872587588247598,0.9320819723953361
2022-11-18,2022-11-25,2022-12-16,58,1.1382787538026216,0.5497195572541361,1.135829487396067,0.5597173521684445,0.9788516407629737
2022-11-29,2022-12-02,2022-12-23,59,1.5249091149995853,1.244251500817001,1.5111319880538465,1.2544812311687472,0.9144621200910406
2022-12-07,2022-12-09,2022-12-30,62,0.9982259160123186,0.6274948924568894,0.9900529979211041,0.6377805656117673,0.9502102870456629
2022-12-27,2022-12-30,2023-01-20,60,0.9203703043659982,0.47474624093178586,0.9111163819300325,0.4859127426307027,0.9541756700086794
2022-12-29,2022-12-30,2023-01-20,60,0.8228645345461124,0.6277766431861841,0.8143715192754799,0.6408039304991083,0.8896891937600947
2023-01-23,2023-01-27,2023-02-17,59,1.3247768900244152,0.7129881216531145,1.3165159454103899,0.7210074444117465,0.9733890711723941
2023-01-25,2023-01-27,2023-02-17,59,1.3993318787054192,0.807635172736289,1.3955914711872395,0.8103176370853841,0.989144993030247
2023-01-26,2023-01-27,2023-02-17,59,1.2574763770114898,0.7176044849225999,1.2491732995996674,0.7209399153351146,0.9784420934023716
2023-02-09,2023-02-10,2023-03-03,60,1.3382117265631206,1.2521902355598662,1.3374578843845546,1.2549346716766336,0.9593325080217326
2023-02-10,2023-02-17,2023-03-10,61,1.1555707490665759,0.7639357990225938,1.1464693784794808,0.7771096836260378,0.9431224021552789
2023-02-15,2023-02-17,2023-03-10,60,0.8731147971887383,0.6711233229972489,0.8712158119578001,0.6797940990141277,0.9476722406719165
