time0,time1,time2,strike,MOT_max,MOT_min,McCormick_max,McCormick_min,Ratios
2022-03-14,2022-03-18,2022-04-01,49,1.064919383359267,0.7980003650186268,1.0408605446208756,0.8380046140332211,0.7599905463790191
2022-04-05,2022-04-08,2022-04-22,52,0.6390859853190605,0.4090706601616438,0.6314054844692204,0.4206882137779537,0.9161010056484591
2022-04-13,2022-04-14,2022-04-29,54,0.8836597265793348,0.6864470688723084,0.8784837650680127,0.695358427680602,0.9285678694085483
2022-04-18,2022-04-22,2022-05-06,53,1.1769404387294695,1.0293435961001354,1.1582010743376951,1.0488760849334342,0.7407000546672476
2022-04-21,2022-04-22,2022-05-06,54,1.111056603964411,0.7885227544147333,1.100095726345505,0.8007024044202559,0.9282539564243025
2022-05-27,2022-06-03,2022-06-17,54,0.9630499982037153,0.5191152262280161,0.9525702443929256,0.531106813048179,0.949381436081374
2022-05-31,2022-06-03,2022-06-17,54,0.866131322144996,0.6571644987519563,0.8567585303133013,0.6666380548752093,0.9098117698832019
2022-06-29,2022-07-01,2022-07-15,53,0.667543714683542,0.42821048875707396,0.6537179918961193,0.45227578920820644,0.8416808903491041
2022-07-11,2022-07-15,2022-07-29,52,1.0657002719211872,0.6933023068808009,1.0555769178260923,0.7157607296840551,0.9125081768510317
2022-08-30,2022-09-02,2022-09-16,47,1.1497123403402003,0.8474456139749329,1.144644994511555,0.8566425405008353,0.9528089891796085
2022-10-05,2022-10-07,2022-10-21,47,1.2938369956482438,1.011463873257614,1.274778153512168,1.0335603932187276,0.854251843274744
2022-10-17,2022-10-21,2022-11-04,48,1.4177510213338358,0.97836199260181,1.4150385977813982,0.9902184087618982,0.966842959746701
2022-10-19,2022-10-21,2022-11-04,48,1.2099463978870735,0.9985613962392941,1.20305347437835,1.008788722192454,0.9190091570904825
2022-11-01,2022-11-04,2022-11-18,56,1.140731985670157,0.5879275255557707,1.134217481640272,0.6016661318625449,0.9633629758839707
2022-11-22,2022-11-25,2022-12-09,59,0.9820363408273743,0.7950410541564144,0.9653165327178732,0.8140129835915147,0.80913028247923
2022-11-25,2022-12-02,2022-12-16,60,1.0350132433318686,0.43114492847679065,1.026211024938204,0.4398972968100198,0.9709297767492456
2022-12-01,2022-12-02,2022-12-16,61,0.8742378572802706,0.6443997466850461,0.8561782907900473,0.6660014300942151,0.8274383225798393
2022-12-20,2022-12-23,2023-01-06,59,1.3497340045393638,1.1742577526730178,1.3365899003726154,1.1876951452442053,0.8485179820333635
2023-01-13,2023-01-20,2023-02-03,60,1.4082544232899878,1.1692624107567708,1.3858149471082115,1.2032874733208359,0.7637388038732321
2023-01-23,2023-01-27,2023-02-10,59,1.1193196367195966,0.7899604337007825,1.0922835830231759,0.8468101722671785,0.7453060625179347
2023-01-25,2023-01-27,2023-02-10,59,1.2759450398458687,0.8595786519605969,1.2672097640991848,0.8749715123836443,0.9420507109320753
2023-02-08,2023-02-10,2023-02-24,60,1.2618317191462896,1.1186403189715153,1.252462000021795,1.1297534156903537,0.856954985995441
2023-02-10,2023-02-17,2023-03-03,61,1.1162374302976232,0.768336819609371,1.1008488503771352,0.7704704386055521,0.9496344692180765
